effect_id,doi_o,ref_o,description,discipline,disc_cat,n_o,r_o,n_r,r_r,gap,gap_band,tags,in_A0,thin_metadata,sim_round1_uncalibrated,sim_round1,sim_round2,audit_tier,simulable_final,sim_needs_review,narr_round1,narr_round1_reason,narr_round2,narr_round2_reason,narrative_disagreement,exclusion_reason,sim_round1_provenance,narrative_final,sim_admission,narrative_manual_adjudication_needed
1354,10.1249/mss.0000000000000818,"WÄLCHLI, M., RUFFIEUX, J., BOURQUIN, Y., KELLER, M., & TAUBE, W. (2016). Maximizing Performance. Medicine &amp; Science in Sports &amp; Exercise, 48(4), 714–719. https://doi.org/10.1249/mss.0000000000000818","Effects of Augmented Feedback, Focus of Attention, and Monetary Reward on Vertical Jump Height",Sports Science,other,18.0,0.589915248150105,38.0,0.1224744871391589,0.4674407610109461,high,"COUNTERMOVEMENT, JUMP, MOVEMENT EFFICIENCY, INTRINSIC, EXTRINSIC, MOTIVATION",False,False,SIMULABLE,NOT_SIMULABLE,NOT_SIMULABLE,excluded,False,True,obscure,"This narrow motor-learning finding circulates only within specialty sports-science literature, with negligible broader recognition of either the original or its replication.",obscure,"Niche, low-powered motor-learning study on jump-height feedback; too specialized to have any widespread default association among researchers.",False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),obscure,excluded,False
962,10.1111/j.1467-9280.2008.02064.x,"Nairne, J. S., Pandeirada, J. N. S., & Thompson, S. R. (2008). Adaptive Memory. Psychological Science, 19(2), 176–180. https://doi.org/10.1111/j.1467-9280.2008.02064.x",Humans show a superior memory when words were rated for survival relevance,Cognitive Psychology,cognitive,24.0,0.4472135954999579,38.0,0.4242640687119285,0.0229495267880294,low,"Adaptation, Physiological, Adaptation, Psychological, Humans, Memory [physiology], Survival, Vocabulary",False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
593,10.1038/s41598-019-57204-1,"Li, Q., Joo, S. J., Yeatman, J. D., & Reinecke, K. (2020). Controlling for Participants’ Viewing Distance in Large-Scale, Psychophysical Online Experiments Using a Virtual Chinrest. Scientific Reports, 10(1). https://doi.org/10.1038/s41598-019-57204-1","Controlling for participants’ viewing distance in large-scale, psychophysical online experiments using a virtual chinrest",Cognitive Psychology,cognitive,793.0,0.5083389927652435,37.0,0.2360067399843787,0.2723322527808647,high,"viewing distance, psychophysical, online experiments, virtual chinrest",False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
564,10.1038/s41598-018-30314-y,"Hart, Y., Dillon, M. R., Marantan, A., Cardenas, A. L., Spelke, E., & Mahadevan, L. (2018). The statistical shape of geometric reasoning. Scientific Reports, 8(1). https://doi.org/10.1038/s41598-018-30314-y",statistical shape of geometric reasoning,Cognitive Psychology,cognitive,100.0,0.3027866428618433,37.0,0.4684281012109005,-0.1656414583490572,low,"geometric reasoning, Eclidean, statistics, shape, planar triangles",False,False,SIMULABLE,NOT_SIMULABLE,INSUFFICIENT,excluded,False,True,obscure,"This niche, vaguely-described effect lacks the recognition or citation history needed to sustain either an original or replication-failure narrative.",obscure,"Overly specific, low-profile effect with no widely known replication narrative; unlikely to have entered common researcher discourse.",False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),obscure,excluded,False
518,10.1177/0956797618805750,"Cao, J., Kleiman-Weiner, M., & Banaji, M. R. (2018). People Make the Same Bayesian Judgment They Criticize in Others. Psychological Science, 30(1), 20–31. https://doi.org/10.1177/0956797618805750","Participants judged the man as more likely to be the pilot than the woman,",Social Psychology,social,348.0,0.4358898943540673,36.0,0.5099019513592785,-0.0740120570052111,low,"Judgment, accuracy, fairness, social cognition, base rates, open data, open materials",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,"This narrow, unnamed vignette effect shows no signs of broader recognition, citation, or public debate in either direction.",obscure,"This looks like an unnamed study item from a replication database, not a widely known effect with an established cultural narrative.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False
609,10.1037/0278-7393.34.1.146,"Morris, A. L., & Still, M. L. (2008). Now you see it, now you don’t: Repetition blindness for nonwords. Journal of Experimental Psychology: Learning, Memory, and Cognition, 34(1), 146–166. https://doi.org/10.1037/0278-7393.34.1.146",repetition blindness for nonwords,Cognitive Psychology,cognitive,24.0,0.4783027718713717,35.0,0.3914438874789467,0.0868588843924249,mid,"repetition blindness, nonwords, lexical, sublexical, word recognition",False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
1902,10.1098/rspb.2011.1959,"Kanai, R., Bahrami, B., Roylance, R., & Rees, G. (2011). Online social network size is reflected in human brain structure. Proceedings of the Royal Society B: Biological Sciences, 279(1732), 1327–1334. https://doi.org/10.1098/rspb.2011.1959",,Neuroscience,other,125.0,0.349,35.0,0.11,0.239,mid,social networks; brain structure; individual differences; personality; superior temporal sulcus; middle temporal gyrus,False,True,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
469,10.1515/ling.2011.016,"Tribushinina, E. (2011). Once again on norms and comparison classes. Linguistics, 49(3). https://doi.org/10.1515/ling.2011.016","Participants more frequently categorized stimuli into the ""klein"" range compared to the ""groot"" range",Social Psychology,social,20.0,0.3911406403448517,35.0,0.4112868025673891,-0.0201461622225374,low,"Relative adjectives, reference points, norm-based interpretation, scale sensitivity, real-time processing",False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
230,10.1016/j.biopsycho.2018.08.007,"Zhang, X., Bachmann, P., Schilling, T. M., Naumann, E., Schächinger, H., & Larra, M. F. (2018). Emotional stress regulation: The role of relative frontal alpha asymmetry in shaping the stress response. Biological Psychology, 138, 231–239. https://doi.org/10.1016/j.biopsycho.2018.08.007","Frontal EEG asymmetry has been proposed as an index of emotional regulation, reflecting both state and trait components, and there is evidence that these factors influence the cortisol response to stress. Here, we asked whether cold pressor stress modulates frontal asymmetry and whether this is predictive of the neuroendocrine stress response.",Neuroscience,other,24.0,-0.204,32.0,0.382,-0.178,low,stress; emotion; cold pressor test; feet; cortisol; EEG; cardiovascular,False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
948,10.1111/j.1467-9280.2008.02043.x,"Addis, D. R., Wong, A. T., & Schacter, D. L. (2008). Age-Related Changes in the Episodic Simulation of Future Events. Psychological Science, 19(1), 33–41. https://doi.org/10.1111/j.1467-9280.2008.02043.x",Age-related changes in the episodic simulation of future events,Social Psychology,social,32.0,0.5709640969448079,32.0,0.6526867548832288,-0.0817226579384209,low,"Adult, Aged, Aging [psychology], Female, Humans, Imagination, Life Change Events, Male, Mental Recall, Middle Aged, Neuropsychological Tests, Word Association Tests",False,False,SIMULABLE,NOT_SIMULABLE,NOT_SIMULABLE,excluded,False,True,obscure,A niche cognitive-aging finding with a successful (not weaker) replication; no notable public or contested discourse exists.,obscure,A niche cognitive-aging finding with a small sample; too specialized to have entered common lore either way.,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),obscure,excluded,False
582,10.1177/0956797614536739,"Kiyonaga, A., & Egner, T. (2014). The Working Memory Stroop Effect: When Internal Representations Clash With External Stimuli. Psychological Science, 25(8), 1619–1629. https://doi.org/10.1177/0956797614536739",working memory Stroop effect,Cognitive Psychology,cognitive,35.0,0.8306623862918074,32.0,0.38219092202581,0.4484714642659974,high,"working memory, short-term memory, visual attention, selective attention, open materials",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This niche individual-differences correlation lacks broad recognition; neither the original finding nor its replication has notable currency beyond specialists.,obscure,"This specific effect/name isn't a well-known landmark finding; too niche for either ""classic result"" or ""failed replication"" lore to dominate.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False
581,10.1037/0022-3514.77.4.785,"Kim, H., & Markus, H. R. (1999). Deviance or uniqueness, harmony or conformity? A cultural analysis. Journal of Personality and Social Psychology, 77(4), 785–800. https://doi.org/10.1037/0022-3514.77.4.785","Deviance or uniqueness, harmony or conformity?",Social Psychology,social,76.0,0.2132595826717,31.0,0.014048649981898,0.1992109326898019,mid,"deviance, uniqueness, harmony, conformity, cultural values",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,obscure,This narrow cultural-values effect and its weak replication both lack broad recognition outside specialist literature.,obscure,"Small, oddly-worded, non-famous cross-cultural values effect; unlikely to be widely recognized enough to have any fixed narrative.",False,,calibrated compressed prompt (finish pass),obscure,confirmed,False
481,10.1177/09567976221082637,"Romero Verdugo, P., van Lieshout, L. L. F., de Lange, F. P., & Cools, R. (2022). Choice Boosts Curiosity. Psychological Science, 34(1), 99–110. https://doi.org/10.1177/09567976221082637",Choice boosts curiosity,Cognitive Psychology,cognitive,34.0,0.245892088594169,31.0,0.055852219929574,0.190039868664595,mid,"Curiosity, choice, uncertainty, expected value, information seeking, open data, open materials, preregistered",False,False,SIMULABLE,NOT_SIMULABLE,INSUFFICIENT,excluded,False,True,obscure,"A narrow, small-sample curiosity-choice effect with little citation traction; neither the original nor its weak replication is widely known.",obscure,"A niche, small-sample curiosity-choice finding too specific to have entered common knowledge either as landmark or as failure story.",False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),obscure,excluded,False
943,10.1037/0278-7393.34.1.65,"Mirman, D., & Magnuson, J. S. (2008). Attractor dynamics and semantic neighborhood density: Processing is slowed by near neighbors and speeded by distant neighbors. Journal of Experimental Psychology: Learning, Memory, and Cognition, 34(1), 65–79. https://doi.org/10.1037/0278-7393.34.1.65","Words with many near neighbors (e.g., chicken) were associated with an increased level of processing (i.e., categorized more slowly) compared to words with few near neighbors",Cognitive Psychology,cognitive,22.0,0.6708203932499369,30.0,0.4669047011971501,0.2039156920527868,mid,"Association Learning, Attention, Humans, Inhibition (Psychology), Orientation, Reaction Time, Reading, Semantics, neighborhood density, word recognition, attractor networks",False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
1044,10.1152/japplphysiol.91324.2008,"Marcora, S. M., Staiano, W., & Manning, V. (2009). Mental fatigue impairs physical performance in humans. Journal of Applied Physiology, 106(3), 857–864. https://doi.org/10.1152/japplphysiol.91324.2008",Mental fatigue impairs physical performance in humans,Sports Science,other,16.0,0.1714243284076036,30.0,0.0638693292837021,0.1075549991239014,mid,Exercise performance; endurance; perceived exertion; motivation,False,False,NOT_SIMULABLE,NOT_SIMULABLE,,unresolved_uncalibrated_reject,False,False,n/a (not simulable),,n/a (not simulable),,False,calibrated: DV not text-simulable,calibrated compressed prompt (finish pass),n/a,excluded,False
738,10.1037/a0019689,"Elliot, A. J., Niesta Kayser, D., Greitemeyer, T., Lichtenfeld, S., Gramzow, R. H., Maier, M. A., & Liu, H. (2010). Red, rank, and romance in women viewing men. Journal of Experimental Psychology: General, 139(3), 399–417. https://doi.org/10.1037/a0019689",effect of red on sexual attraction,Social Psychology,social,33.0,0.3911406403448517,28.0,-0.114247022914439,0.2768936174304126,high,"color, red, attractiveness, status, attraction",False,False,NOT_SIMULABLE,SIMULABLE,,unresolved_uncalibrated_reject,True,True,contested,Red-romance effect is widely popularized (Elliot & Niesta) yet many failed replications keep the debate active in journals.,failure_dominates,"The ""red-romance"" effect is a textbook replication-crisis example, widely cited as failing to replicate in social priming discussions.",True,,calibrated compressed prompt (finish pass),DISAGREE,confirmed,True
